"Source","Role","ConversationTitle","ConversationId","MessageId","OriginalName","Bytes","Hash","Duplicate","ExportPath","Lang"
"fence","assistant","Script Bugs and Restructuring","69fa27cf-e70c-8386-bf18-06d905935977","463470f6-2193-484c-9279-39656c9a9896","Untitled","179","18692AF8","False","D:\Gorstak\Powershell\ChatGPT\Untitled\463470f6_179b_18692AF8.ps1","powershell"
"fence","assistant","Windows Service Alternatives","69fc8d2a-64c4-832b-8c20-2761c24f3532","57794046-ebbc-41c0-a689-39fe800b1d1a","Antivirus","455","A512F9B9","False","D:\Gorstak\Powershell\ChatGPT\Antivirus\57794046_455b_A512F9B9.ps1","powershell"
"fence","assistant","Windows Service Alternatives","69fc8d2a-64c4-832b-8c20-2761c24f3532","57794046-ebbc-41c0-a689-39fe800b1d1a","Antivirus","208","53819E04","False","D:\Gorstak\Powershell\ChatGPT\Antivirus\57794046_208b_53819E04.ps1","powershell"
"fence","assistant","IPSec Policy Analysis","6a516b7d-b378-83ed-ac85-0969d78155b0","ac6e66ee-de0d-4c09-8bd1-f6627bca1d3e","Untitled","146","19F4D732","False","D:\Gorstak\Powershell\ChatGPT\Untitled\ac6e66ee_146b_19F4D732.ps1","powershell"
"upload","user","(asset upload)","","file_000000007ed871f4b97eef42c90a49c0.dat","IPSecPolicy","6484","F84A5D2F","False","D:\Gorstak\Powershell\ChatGPT\IPSecPolicy\fe000000_6484b_F84A5D2F.ps1","file"
"zip","user","Sentinel-main.zip","","file_000000000cbc71f4afe7f254b63ebba6.dat::Sentinel-main/installer/build.ps1","build","4642","96902D45","False","D:\Gorstak\Powershell\ChatGPT\build\fe000000_4642b_96902D45.ps1","zip"
"zip","user","Sentinel-main.zip","","file_000000001a3c71f4a7070f843069df87.dat::Sentinel-main/installer/build.ps1","build","5344","CEBA7D27","False","D:\Gorstak\Powershell\ChatGPT\build\fe000000_5344b_CEBA7D27.ps1","zip"
"zip","user","Sentinel-main.zip","","file_000000001de871f4ae643bcd06ab2b3f.dat::Sentinel-main/installer/build.ps1","build","4719","499E73EE","False","D:\Gorstak\Powershell\ChatGPT\build\fe000000_4719b_499E73EE.ps1","zip"
"zip","user","Sentinel-main (1).zip","","file_0000000052e471f49978f1d8e90ec70a.dat::Sentinel-main/installer/build.ps1","build","5344","CEBA7D27","True","D:\Gorstak\Powershell\ChatGPT\build\fe000000_5344b_CEBA7D27.ps1","zip"
"zip","user","Sentinel-main (1).zip","","file_000000009cf871f4b1d0afdfe314fd33.dat::Sentinel-main/installer/build.ps1","build","4719","499E73EE","True","D:\Gorstak\Powershell\ChatGPT\build\fe000000_4719b_499E73EE.ps1","zip"
"zip","user","Behavedr-main (1).zip","","file_000000009e6881f4b4dba7ec58f3e137.dat::Behavedr-main/installer/build.ps1","build","7168","DC502519","False","D:\Gorstak\Powershell\ChatGPT\build\fe000000_7168b_DC502519.ps1","zip"
"zip","user","Behavedr-main (1).zip","","file_000000009e6881f4b4dba7ec58f3e137.dat::Behavedr-main/tools/generate-certs.ps1","generate-certs","5763","1293739D","False","D:\Gorstak\Powershell\ChatGPT\generate-certs\fe000000_5763b_1293739D.ps1","zip"
"zip","user","Behavedr-main (1).zip","","file_00000000cf5481f49139ed413d1d07bf.dat::Behavedr-main/installer/build.ps1","build","7168","DC502519","True","D:\Gorstak\Powershell\ChatGPT\build\fe000000_7168b_DC502519.ps1","zip"
"zip","user","Behavedr-main (1).zip","","file_00000000cf5481f49139ed413d1d07bf.dat::Behavedr-main/tools/generate-certs.ps1","generate-certs","5763","1293739D","True","D:\Gorstak\Powershell\ChatGPT\generate-certs\fe000000_5763b_1293739D.ps1","zip"
"zip","user","Sentinel-main.zip","","file_00000000d66871f48c56efd536842a29.dat::Sentinel-main/installer/build.ps1","build","5344","CEBA7D27","True","D:\Gorstak\Powershell\ChatGPT\build\fe000000_5344b_CEBA7D27.ps1","zip"
